FECHA;T. Máxima;T.Mínima;;;;;;
05/02/2024;19.2;9.0;;;;;;
06/02/2024;15.2;10.2;;;;;;
07/02/2024;17.8;9.1;;;;;;
08/02/2024;19.8;11.7;;;;;;
09/02/2024;17.0;12.5;;;;;;
10/02/2024;16.2;10.6;;;;;;
11/02/2024;17.0;9.7;;;;;;
12/02/2024;20.8;9.8;;;;;;
13/02/2024;16.5;11.7;;;;;;
14/02/2024;19.7;10.4;;;;;;
15/02/2024;17.7;12.5;;;;;;
16/02/2024;15.7;13.1;;;;;;
17/02/2024;20.2;13.0;;;;;;
18/02/2024;18.2;11.7;;;;;;
19/02/2024;19.3;12.4;;;;;;
20/02/2024;17.7;11.2;;;;;;
21/02/2024;16.8;11.6;;;;;;
22/02/2024;17.0;12.4;;;;;;
23/02/2024;16.4;9.3;;;;;;
24/02/2024;16.0;9.2;;;;;;
25/02/2024;15.3;9.2;;;;;;
26/02/2024;17.5;10.9;;;;;;
27/02/2024;18.4;9.3;;;;;;
28/02/2024;18.3;11.1;;;;;;
29/02/2024;18.0;9.8;;;;;;
01/03/2024;19.6;10.1;;;;;;
02/03/2024;16.8;11.3;;;;;;
03/03/2024;15.6;6.3;;;;;;
04/03/2024;16.4;8.4;;;;;;
05/03/2024;18.6;10.3;;;;;;
06/03/2024;16.5;10.4;;;;;;
07/03/2024;16.3;9.7;;;;;;
08/03/2024;16.4;12.5;;;;;;
09/03/2024;13.9;10.5;;;;;;
10/03/2024;16.5;8.2;;;;;;
11/03/2024;20.1;10.1;;;;;;
12/03/2024;16.5;9.7;;;;;;
13/03/2024;17.7;9.9;;;;;;
14/03/2024;17.1;10.0;;;;;;
15/03/2024;17.4;13.2;;;;;;
16/03/2024;19.0;12.6;;;;;;
17/03/2024;18.2;13.6;;;;;;
18/03/2024;19.3;11.9;;;;;;
19/03/2024;19.6;13.9;;;;;;
20/03/2024;18.4;13.8;;;;;;
21/03/2024;17.9;13.8;;;;;;
22/03/2024;23.8;14.2;;;;;;
23/03/2024;20.4;14.4;;;;;;
24/03/2024;15.9;13.9;;;;;;
25/03/2024;14.6;12.2;;;;;;
26/03/2024;17.3;10.5;;;;;;
27/03/2024;16.6;9.3;;;;;;
28/03/2024;21.1;15.4;;;;;;
29/03/2024;19.7;15.0;;;;;;
30/03/2024;17.2;12.8;;;;;;
31/03/2024;17.0;11.1;;;;;;
01/04/2024;20.1;9.6;;;;;;
02/04/2024;17.5;11.7;;;;;;
03/04/2024;21.0;12.4;;;;;;
04/04/2024;20.3;12.8;;;;;;
05/04/2024;20.7;14.7;;;;;;
06/04/2024;18.7;14.0;;;;;;
07/04/2024;19.2;15.4;;;;;;
08/04/2024;19.8;14.7;;;;;;
09/04/2024;19.3;12.7;;;;;;
10/04/2024;17.9;10.9;;;;;;
11/04/2024;19.4;11.9;;;;;;
12/04/2024;23.0;13.8;;;;;;
13/04/2024;24.6;14.7;;;;;;
14/04/2024;27.8;16.2;;;;;;
15/04/2024;22.6;15.7;;;;;;
16/04/2024;19.8;14.9;;;;;;
17/04/2024;18.0;13.2;;;;;;
18/04/2024;17.1;12.6;;;;;;
19/04/2024;18.6;11.8;;;;;;
20/04/2024;18.9;12.6;;;;;;
21/04/2024;17.2;12.6;;;;;;
22/04/2024;15.9;9.4;;;;;;
23/04/2024;15.2;8.5;;;;;;
24/04/2024;17.4;9.2;;;;;;
25/04/2024;16.3;13.0;;;;;;
26/04/2024;19.0;12.1;;;;;;
27/04/2024;19.4;15.8;;;;;;
28/04/2024;17.7;14.2;;;;;;
29/04/2024;14.9;13.5;;;;;;
30/04/2024;17.2;14.3;;;;;;
01/05/2024;22.2;13.6;;;;;;
02/05/2024;22.7;10.9;;;;;;
03/05/2024;21.4;11.2;;;;;;
04/05/2024;22.6;13.5;;;;;;
05/05/2024;19.8;15.3;;;;;;
06/05/2024;20.3;16.2;;;;;;
07/05/2024;20.2;15.3;;;;;;
08/05/2024;22.5;13.8;;;;;;
09/05/2024;22.8;16.2;;;;;;
10/05/2024;24.9;15.3;;;;;;
11/05/2024;24.2;15.8;;;;;;
12/05/2024;23.8;16.9;;;;;;
13/05/2024;22.6;17.1;;;;;;
14/05/2024;21.1;17.0;;;;;;
15/05/2024;18.8;14.6;;;;;;
16/05/2024;20.5;15.2;;;;;;
17/05/2024;22.0;15.5;;;;;;
18/05/2024;20.6;15.3;;;;;;
19/05/2024;21.3;16.0;;;;;;
20/05/2024;23.9;16.8;;;;;;
21/05/2024;23.4;16.9;;;;;;
22/05/2024;22.6;17.6;;;;;;
23/05/2024;21.9;16.8;;;;;;
24/05/2024;21.6;17.4;;;;;;
25/05/2024;22.8;16.1;;;;;;
26/05/2024;24.7;16.6;;;;;;
27/05/2024;23.3;19.2;;;;;;
28/05/2024;23.4;18.1;;;;;;
29/05/2024;25.0;18.1;;;;;;
30/05/2024;25.8;18.9;;;;;;
31/05/2024;23.9;19.2;;;;;;
01/06/2024;22.0;16.4;;;;;;
02/06/2024;23.8;16.7;;;;;;
03/06/2024;24.9;18.5;;;;;;
04/06/2024;24.8;19.3;;;;;;
05/06/2024;25.3;19.4;;;;;;
06/06/2024;29.1;20.1;;;;;;
07/06/2024;26.7;20.1;;;;;;
08/06/2024;25.8;21.7;;;;;;
09/06/2024;24.9;20.9;;;;;;
10/06/2024;22.6;18.6;;;;;;
11/06/2024;22.5;16.2;;;;;;
12/06/2024;23.2;15.0;;;;;;
13/06/2024;23.3;15.2;;;;;;
14/06/2024;25.5;19.0;;;;;;
15/06/2024;24.0;19.5;;;;;;
16/06/2024;24.9;19.2;;;;;;
17/06/2024;26.5;19.9;;;;;;
18/06/2024;25.9;20.5;;;;;;
19/06/2024;25.3;21.1;;;;;;
20/06/2024;23.9;20.0;;;;;;
21/06/2024;26.1;19.3;;;;;;
22/06/2024;26.2;20.6;;;;;;
23/06/2024;22.6;18.1;;;;;;
24/06/2024;27.0;21.3;;;;;;
25/06/2024;26.7;20.9;;;;;;
26/06/2024;27.9;21.6;;;;;;
27/06/2024;26.7;22.1;;;;;;
28/06/2024;28.0;22.0;;;;;;
29/06/2024;28.0;22.1;;;;;;
30/06/2024;25.8;22.5;;;;;;
01/07/2024;24.8;19.8;;;;;;
02/07/2024;26.4;20.5;;;;;;
03/07/2024;25.7;21.6;;;;;;
04/07/2024;26.8;21.0;;;;;;
05/07/2024;28.2;21.8;;;;;;
06/07/2024;27.7;23.4;;;;;;
07/07/2024;27.3;22.1;;;;;;
08/07/2024;27.7;22.2;;;;;;
09/07/2024;29.2;22.7;;;;;;
10/07/2024;29.2;22.7;;;;;;
11/07/2024;31.2;24.1;;;;;;
12/07/2024;29.5;24.7;;;;;;
13/07/2024;26.8;22.5;;;;;;
14/07/2024;28.5;22.3;;;;;;
15/07/2024;29.1;24.0;;;;;;
16/07/2024;29.3;24.3;;;;;;
17/07/2024;29.7;23.5;;;;;;
18/07/2024;30.5;23.9;;;;;;
19/07/2024;31.7;25.3;;;;;;
20/07/2024;30.5;24.8;;;;;;
21/07/2024;30.2;23.2;;;;;;
22/07/2024;30.6;21.9;;;;;;
23/07/2024;30.4;23.4;;;;;;
24/07/2024;30.6;24.4;;;;;;
25/07/2024;29.7;23.8;;;;;;
26/07/2024;32.0;24.3;;;;;;
27/07/2024;32.3;24.4;;;;;;
28/07/2024;30.0;24.2;;;;;;
29/07/2024;33.8;23.9;;;;;;
30/07/2024;36.7;25.8;;;;;;
31/07/2024;36.2;25.4;;;;;;
01/08/2024;32.4;26.3;;;;;;
02/08/2024;33.1;24.3;;;;;;
03/08/2024;31.6;24.0;;;;;;
04/08/2024;31.8;25.6;;;;;;
05/08/2024;31.2;25.1;;;;;;
06/08/2024;31.5;25.5;;;;;;
07/08/2024;31.7;24.5;;;;;;
08/08/2024;31.8;25.2;;;;;;
09/08/2024;32.5;24.8;;;;;;
10/08/2024;33.1;25.2;;;;;;
11/08/2024;30.1;25.5;;;;;;
12/08/2024;31.3;25.1;;;;;;
13/08/2024;31.1;25.5;;;;;;
14/08/2024;31.3;22.6;;;;;;
15/08/2024;30.3;22.2;;;;;;
16/08/2024;29.6;24.1;;;;;;
17/08/2024;31.1;24.4;;;;;;
18/08/2024;28.6;23.8;;;;;;
19/08/2024;28.3;23.5;;;;;;
20/08/2024;30.3;22.9;;;;;;
21/08/2024;30.9;24.0;;;;;;
22/08/2024;30.0;25.0;;;;;;
23/08/2024;31.3;25.1;;;;;;
24/08/2024;30.6;24.6;;;;;;
25/08/2024;30.1;24.9;;;;;;
26/08/2024;29.6;24.2;;;;;;
27/08/2024;30.0;24.5;;;;;;
28/08/2024;29.7;24.4;;;;;;
29/08/2024;28.8;24.6;;;;;;
30/08/2024;29.8;22.8;;;;;;
31/08/2024;29.7;24.0;;;;;;
