dias;antelacion;checkin;checkout;reserva;pension;categoria_habitacion;num_adults;num_childs;precio_habitacion;agency_commission;discount_amount;status;segmento;is_from_channel;operador;Edad Actual;gender;state;province;postal_code;evento
1;0;27/11/2023;28/11/2023;27/11/2023 10:01;1;92;1;0;80.00;0;0;3;30;0;NULL;NULL;0;47;NULL;NULL;NULL
1;10;07/12/2023;08/12/2023;27/11/2023 9:55;1;92;3;0;142.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3255;NULL;NULL
3;11;08/12/2023;11/12/2023;27/11/2023 9:40;1;94;2;0;552.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3289;NULL;NULL
2;12;09/12/2023;11/12/2023;27/11/2023 9:10;1;94;2;0;328.00;0;0;2;30;1;PARITYRATE;NULL;0;205;;;NULL
2;0;27/11/2023;29/11/2023;27/11/2023 8:50;1;91;2;0;159.60;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3258;NULL;NULL
1;37;03/01/2024;04/01/2024;27/11/2023 8:30;1;91;2;0;109.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3315;NULL;NULL
1;37;03/01/2024;04/01/2024;27/11/2023 8:10;1;91;2;0;109.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3315;NULL;NULL
1;0;27/11/2023;28/11/2023;27/11/2023 4:40;1;90;1;0;72.80;17;0;3;NULL;1;PARITYRATE;NULL;0;180;NULL;NULL;NULL
3;36;02/01/2024;05/01/2024;27/11/2023 1:15;1;91;1;0;294.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3255;NULL;NULL
1;6;03/12/2023;04/12/2023;27/11/2023 0:40;1;91;2;0;83.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3297;NULL;NULL
3;5;02/12/2023;05/12/2023;27/11/2023 0:20;1;91;2;0;298.90;17;0;3;NULL;1;PARITYRATE;NULL;0;74;NULL;NULL;NULL
4;34;31/12/2023;04/01/2024;27/11/2023 0:05;1;91;2;0;577.00;17;0;3;30;1;PARITYRATE;NULL;0;148;NULL;NULL;NULL
3;5;01/12/2023;04/12/2023;26/11/2023 23:10;1;92;3;0;361.90;17;0;3;NULL;1;PARITYRATE;NULL;0;176;NULL;NULL;NULL
3;6;02/12/2023;05/12/2023;26/11/2023 23:10;1;91;2;0;298.90;17;0;3;NULL;1;PARITYRATE;NULL;0;205;NULL;NULL;NULL
1;18;14/12/2023;15/12/2023;26/11/2023 23:00;1;91;2;0;97.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3298;11130;NULL
1;2;28/11/2023;29/11/2023;26/11/2023 22:55;1;92;2;0;100.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
2;1;27/11/2023;29/11/2023;26/11/2023 22:45;1;91;1;1;159.60;17;0;3;NULL;1;PARITYRATE;NULL;0;65;NULL;NULL;NULL
2;31;27/12/2023;29/12/2023;26/11/2023 22:45;1;93;2;0;287.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;31;27/12/2023;29/12/2023;26/11/2023 22:45;1;93;2;0;287.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;31;27/12/2023;29/12/2023;26/11/2023 22:45;1;93;2;0;287.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
5;21;17/12/2023;22/12/2023;26/11/2023 22:30;1;91;2;0;367.50;17;0;3;30;1;PARITYRATE;NULL;1;205;3287;20100;NULL
3;26;22/12/2023;25/12/2023;26/11/2023 22:25;1;91;2;0;284.90;17;0;3;NULL;1;PARITYRATE;NULL;0;82;NULL;NULL;NULL
1;23;19/12/2023;20/12/2023;26/11/2023 22:10;1;90;2;0;73.50;17;0;3;30;1;PARITYRATE;NULL;0;205;3315;NULL;NULL
1;0;26/11/2023;27/11/2023;26/11/2023 21:45;1;91;1;0;69.00;0;0;3;30;0;NULL;NULL;0;205;3263;NULL;NULL
1;20;16/12/2023;17/12/2023;26/11/2023 21:25;1;93;2;0;143.65;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;11;07/12/2023;09/12/2023;26/11/2023 21:10;1;91;2;0;388.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3294;NULL;NULL
1;0;26/11/2023;27/11/2023;26/11/2023 21:05;1;91;1;0;69.30;17;0;3;30;1;PARITYRATE;NULL;0;205;3305;NULL;NULL
2;18;14/12/2023;16/12/2023;26/11/2023 21:00;1;93;2;0;270.30;17;0;2;30;1;PARITYRATE;NULL;0;205;;;NULL
3;37;02/01/2024;05/01/2024;26/11/2023 20:35;1;91;2;0;294.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3309;NULL;NULL
3;37;02/01/2024;05/01/2024;26/11/2023 20:35;1;91;2;0;294.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3309;NULL;NULL
2;4;30/11/2023;02/12/2023;26/11/2023 20:10;1;94;2;0;241.50;17;0;3;30;1;PARITYRATE;NULL;0;75;NULL;33000;NULL
1;26;22/12/2023;23/12/2023;26/11/2023 20:10;1;91;2;0;134.10;17;0;3;NULL;1;PARITYRATE;NULL;1;205;3316;NULL;NULL
1;12;08/12/2023;09/12/2023;26/11/2023 19:56;1;91;2;0;199.00;0;0;3;30;0;NULL;NULL;0;205;3315;NULL;NULL
3;10;06/12/2023;09/12/2023;26/11/2023 19:30;1;94;2;0;653.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;12;08/12/2023;10/12/2023;26/11/2023 19:10;1;91;2;0;388.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3270;NULL;NULL
2;21;17/12/2023;19/12/2023;26/11/2023 19:10;1;92;3;0;168.00;17;0;3;30;1;PARITYRATE;NULL;0;205;3304;NULL;NULL
3;12;08/12/2023;11/12/2023;26/11/2023 18:50;1;91;2;0;340.90;17;0;3;30;1;PARITYRATE;NULL;0;75;NULL;NULL;NULL
4;35;31/12/2023;04/01/2024;26/11/2023 18:45;1;91;1;0;577.00;17;0;2;NULL;1;PARITYRATE;NULL;0;196;;;NULL
3;21;17/12/2023;20/12/2023;26/11/2023 18:15;1;91;2;0;220.50;17;0;3;30;1;PARITYRATE;NULL;0;47;NULL;NULL;NULL
2;12;08/12/2023;10/12/2023;26/11/2023 18:05;1;90;2;0;398.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
1;33;29/12/2023;30/12/2023;26/11/2023 18:00;1;92;2;1;187.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3317;NULL;NULL
2;32;28/12/2023;30/12/2023;26/11/2023 17:55;1;93;2;0;328.95;17;0;2;NULL;1;PARITYRATE;NULL;0;107;;19121;NULL
2;0;26/11/2023;28/11/2023;26/11/2023 17:35;1;91;2;0;151.48;17;0;3;NULL;1;PARITYRATE;NULL;0;55;NULL;NULL;NULL
2;16;12/12/2023;14/12/2023;26/11/2023 16:20;1;91;2;0;213.50;17;0;3;NULL;1;PARITYRATE;NULL;0;107;NULL;NULL;NULL
1;35;31/12/2023;01/01/2024;26/11/2023 16:10;1;92;2;0;187.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3297;NULL;NULL
2;19;15/12/2023;17/12/2023;26/11/2023 16:10;1;93;2;0;287.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;NULL;35100;NULL
3;24;20/12/2023;23/12/2023;26/11/2023 16:00;1;92;3;0;293.30;17;0;3;NULL;1;PARITYRATE;NULL;0;176;NULL;NULL;NULL
15;26;22/12/2023;06/01/2024;26/11/2023 15:45;1;91;1;0;2238.00;17;0;2;NULL;1;PARITYRATE;NULL;0;230;;;NULL
2;14;10/12/2023;12/12/2023;26/11/2023 15:25;1;92;2;1;156.80;17;0;3;30;1;PARITYRATE;NULL;0;205;3300;30012;NULL
1;6;02/12/2023;03/12/2023;26/11/2023 15:15;1;91;2;0;189.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;8024;NULL
1;0;26/11/2023;27/11/2023;26/11/2023 13:07;1;91;1;0;69.00;0;0;3;30;0;NULL;NULL;0;205;3297;NULL;NULL
3;21;17/12/2023;20/12/2023;26/11/2023 12:30;1;91;2;0;220.50;17;0;3;NULL;1;PARITYRATE;NULL;0;75;NULL;NULL;NULL
1;28;24/12/2023;25/12/2023;26/11/2023 12:15;1;93;2;0;83.30;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
2;27;23/12/2023;25/12/2023;26/11/2023 12:15;1;93;2;0;239.04;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
3;21;17/12/2023;20/12/2023;26/11/2023 12:15;1;91;2;0;220.50;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
2;27;23/12/2023;25/12/2023;26/11/2023 12:10;1;93;2;0;239.04;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
3;27;23/12/2023;26/12/2023;26/11/2023 12:05;1;93;2;0;284.90;0;0;3;30;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
3;27;23/12/2023;26/12/2023;26/11/2023 12:05;1;93;2;0;284.91;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
3;11;07/12/2023;10/12/2023;26/11/2023 11:35;1;94;1;1;653.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
2;7;03/12/2023;05/12/2023;26/11/2023 11:20;1;92;3;0;0.00;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
3;10;06/12/2023;09/12/2023;26/11/2023 9:20;1;92;2;0;380.10;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
3;0;26/11/2023;29/11/2023;26/11/2023 7:50;1;92;2;1;267.84;20;0;2;NULL;1;PARITYRATE;NULL;0;;;;NULL
1;0;26/11/2023;27/11/2023;26/11/2023 4:20;1;91;2;0;75.74;17;0;3;NULL;1;PARITYRATE;NULL;0;85;NULL;NULL;NULL
4;31;27/12/2023;31/12/2023;26/11/2023 3:35;1;93;2;0;657.90;17;0;3;NULL;1;PARITYRATE;NULL;0;30;NULL;NULL;NULL
2;4;30/11/2023;02/12/2023;26/11/2023 2:40;1;94;1;0;234.25;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3268;NULL;NULL
1;1;27/11/2023;28/11/2023;26/11/2023 1:47;1;91;1;0;69.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3319;50520;NULL
1;0;26/11/2023;27/11/2023;26/11/2023 1:15;1;91;2;0;69.30;17;0;2;30;1;PARITYRATE;NULL;0;205;NULL;NULL;NULL
1;2;28/11/2023;29/11/2023;26/11/2023 0:05;1;90;1;1;93.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3274;NULL;NULL
1;2;28/11/2023;29/11/2023;26/11/2023 0:05;1;90;1;1;93.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3274;NULL;NULL
2;34;29/12/2023;31/12/2023;25/11/2023 23:40;1;92;2;1;374.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;14;09/12/2023;10/12/2023;25/11/2023 22:55;1;92;3;0;178.50;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3274;NULL;NULL
3;37;01/01/2024;04/01/2024;25/11/2023 22:47;1;93;2;0;330.30;17;0;3;NULL;1;PARITYRATE;NULL;0;212;NULL;NULL;NULL
3;23;18/12/2023;21/12/2023;25/11/2023 22:15;1;91;2;0;299.24;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3287;NULL;NULL
1;33;28/12/2023;29/12/2023;25/11/2023 21:00;1;91;2;0;134.10;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3308;NULL;NULL
5;38;02/01/2024;07/01/2024;25/11/2023 20:30;1;91;2;0;562.50;17;0;2;NULL;1;PARITYRATE;NULL;0;82;;;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;1;1;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;1;1;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;2;0;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;2;0;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;2;0;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;2;0;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 19:10;1;91;2;0;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;11519;NULL
3;11;06/12/2023;09/12/2023;25/11/2023 18:40;1;94;2;0;653.00;0;0;2;30;1;PARITYRATE;NULL;0;205;;;NULL
2;25;20/12/2023;22/12/2023;25/11/2023 16:25;1;92;3;0;168.00;17;0;3;NULL;1;PARITYRATE;NULL;0;107;NULL;NULL;NULL
1;1;26/11/2023;27/11/2023;25/11/2023 16:10;1;92;3;0;79.80;17;0;3;30;1;PARITYRATE;NULL;0;70;NULL;4017;NULL
1;14;09/12/2023;10/12/2023;25/11/2023 15:45;1;92;2;1;178.50;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
2;36;31/12/2023;02/01/2024;25/11/2023 15:20;1;91;2;0;359.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3270;NULL;NULL
7;27;22/12/2023;29/12/2023;25/11/2023 15:00;1;93;2;0;929.05;17;0;2;NULL;1;PARITYRATE;NULL;0;165;;;NULL
3;36;31/12/2023;03/01/2024;25/11/2023 14:47;1;91;2;0;468.00;17;0;2;NULL;1;PARITYRATE;NULL;0;176;;;NULL
3;28;23/12/2023;26/12/2023;25/11/2023 13:25;1;91;2;0;256.90;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3298;NULL;NULL
2;16;11/12/2023;13/12/2023;25/11/2023 11:47;1;92;2;1;154.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3309;NULL;NULL
1;25;20/12/2023;21/12/2023;25/11/2023 11:40;1;91;1;0;73.50;17;0;3;NULL;1;PARITYRATE;NULL;1;205;3304;NULL;NULL
1;0;25/11/2023;26/11/2023;25/11/2023 11:33;1;93;2;0;150.45;17;0;3;30;1;PARITYRATE;NULL;0;205;3319;NULL;NULL
1;39;03/01/2024;04/01/2024;25/11/2023 9:47;1;91;1;1;109.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
6;33;28/12/2023;03/01/2024;25/11/2023 8:20;1;91;2;0;1037.00;17;0;2;NULL;1;PARITYRATE;NULL;0;109;;;NULL
3;31;26/12/2023;29/12/2023;25/11/2023 7:45;1;91;1;1;420.30;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;1;26/11/2023;28/11/2023;25/11/2023 6:50;1;91;2;0;138.60;17;0;3;30;1;PARITYRATE;NULL;0;205;;;NULL
1;0;25/11/2023;26/11/2023;25/11/2023 5:45;1;90;2;0;147.90;17;0;3;30;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
1;0;25/11/2023;26/11/2023;25/11/2023 5:45;1;91;2;0;143.65;17;0;3;30;1;PARITYRATE;NULL;0;205;3263;NULL;NULL
2;7;01/12/2023;03/12/2023;24/11/2023 22:05;1;94;2;0;300.30;17;0;3;30;1;PARITYRATE;NULL;0;205;3301;NULL;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 21:35;1;94;2;0;153.30;17;0;3;30;1;PARITYRATE;NULL;0;205;3300;30310;NULL
1;37;31/12/2023;01/01/2024;24/11/2023 20:50;1;94;2;0;204.00;17;0;3;30;1;PARITYRATE;NULL;0;172;NULL;NULL;NULL
3;7;01/12/2023;04/12/2023;24/11/2023 20:45;1;94;2;0;404.60;17;0;3;NULL;1;PARITYRATE;NULL;0;10;NULL;NULL;NULL
3;7;01/12/2023;04/12/2023;24/11/2023 20:40;1;94;2;0;404.60;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 20:35;1;94;2;0;153.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3296;NULL;NULL
1;18;12/12/2023;13/12/2023;24/11/2023 20:00;1;91;2;0;66.50;17;0;3;NULL;1;PARITYRATE;NULL;0;21;NULL;NULL;NULL
3;38;01/01/2024;04/01/2024;24/11/2023 19:45;1;91;2;0;367.00;0;0;3;NULL;1;PARITYRATE;NULL;0;205;3270;NULL;NULL
4;8;02/12/2023;06/12/2023;24/11/2023 19:05;1;94;2;0;466.20;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3301;NULL;NULL
4;7;01/12/2023;05/12/2023;24/11/2023 18:50;1;91;2;0;403.20;17;0;3;NULL;1;PARITYRATE;NULL;0;205;NULL;NULL;NULL
2;1;25/11/2023;27/11/2023;24/11/2023 17:47;1;91;2;0;298.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 17:10;1;93;2;0;199.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3290;NULL;NULL
4;14;08/12/2023;12/12/2023;24/11/2023 17:10;1;90;2;0;421.40;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3312;NULL;NULL
1;18;12/12/2023;13/12/2023;24/11/2023 16:20;1;91;1;0;66.50;17;0;3;NULL;1;PARITYRATE;NULL;0;176;NULL;NULL;NULL
1;4;28/11/2023;29/11/2023;24/11/2023 16:15;1;94;1;0;121.54;17;0;3;NULL;1;PARITYRATE;NULL;0;82;NULL;NULL;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 16:15;1;93;2;0;199.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3290;NULL;NULL
2;7;01/12/2023;03/12/2023;24/11/2023 16:05;1;91;2;0;268.20;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3270;NULL;NULL
2;7;01/12/2023;03/12/2023;24/11/2023 15:55;1;91;2;0;268.20;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3270;NULL;NULL
2;23;17/12/2023;19/12/2023;24/11/2023 15:45;1;92;2;1;240.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;4;28/11/2023;29/11/2023;24/11/2023 14:55;1;94;2;0;125.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;NULL;NULL;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 14:35;1;94;2;0;153.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3268;NULL;NULL
2;36;30/12/2023;01/01/2024;24/11/2023 14:30;1;94;2;0;408.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;21;15/12/2023;16/12/2023;24/11/2023 14:25;1;92;3;0;179.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3308;NULL;NULL
3;16;10/12/2023;13/12/2023;24/11/2023 13:55;1;91;2;0;202.30;17;0;3;NULL;1;PARITYRATE;NULL;0;230;NULL;NULL;NULL
1;37;31/12/2023;01/01/2024;24/11/2023 13:10;1;91;2;0;189.00;20;0;2;NULL;1;PARITYRATE;NULL;0;;;;NULL
1;17;11/12/2023;12/12/2023;24/11/2023 12:58;1;90;2;0;67.00;0;0;3;30;0;NULL;NULL;1;205;NULL;NULL;NULL
1;21;15/12/2023;16/12/2023;24/11/2023 12:30;1;92;3;0;152.15;17;0;3;NULL;1;PARITYRATE;NULL;0;10;NULL;NULL;NULL
2;4;28/11/2023;30/11/2023;24/11/2023 12:16;1;94;1;0;0.00;0;0;3;30;0;NULL;NULL;0;205;3298;NULL;NULL
1;3;27/11/2023;28/11/2023;24/11/2023 11:55;1;91;1;0;69.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3294;NULL;NULL
1;3;27/11/2023;28/11/2023;24/11/2023 11:45;1;92;3;0;79.80;17;0;3;NULL;1;PARITYRATE;NULL;0;NULL;;NULL;NULL
2;7;01/12/2023;03/12/2023;24/11/2023 11:45;1;94;2;0;300.30;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
2;3;27/11/2023;29/11/2023;24/11/2023 11:45;1;94;1;0;209.13;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3285;NULL;NULL
2;24;18/12/2023;20/12/2023;24/11/2023 11:30;1;91;1;0;151.20;20;0;3;NULL;1;PARITYRATE;NULL;0;205;3312;NULL;NULL
3;2;26/11/2023;29/11/2023;24/11/2023 11:10;1;92;1;0;260.40;17;0;2;NULL;1;PARITYRATE;NULL;0;107;NULL;20124;NULL
3;3;27/11/2023;30/11/2023;24/11/2023 10:50;1;94;1;0;372.09;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3312;NULL;NULL
3;3;27/11/2023;30/11/2023;24/11/2023 10:40;1;94;2;0;350.72;20;0;3;NULL;1;PARITYRATE;NULL;0;205;3254;NULL;NULL
3;3;27/11/2023;30/11/2023;24/11/2023 10:40;1;94;2;0;350.72;20;0;3;NULL;1;PARITYRATE;NULL;0;205;3255;NULL;NULL
2;3;27/11/2023;29/11/2023;24/11/2023 10:30;1;94;1;0;209.13;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3260;NULL;NULL
1;4;28/11/2023;29/11/2023;24/11/2023 10:25;1;92;1;0;100.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3262;NULL;NULL
2;39;02/01/2024;04/01/2024;24/11/2023 10:20;1;91;2;0;196.20;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;8;02/12/2023;04/12/2023;24/11/2023 10:15;1;94;2;0;257.60;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3292;NULL;NULL
1;6;30/11/2023;01/12/2023;24/11/2023 9:55;1;91;2;0;73.50;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3292;NULL;NULL
2;0;24/11/2023;26/11/2023;24/11/2023 9:05;1;91;2;0;368.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3298;NULL;NULL
1;8;02/12/2023;03/12/2023;24/11/2023 7:45;1;91;2;0;189.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;7;01/12/2023;02/12/2023;24/11/2023 2:15;1;94;2;0;147.00;17;0;2;30;1;PARITYRATE;NULL;0;205;;;NULL
1;1;25/11/2023;26/11/2023;24/11/2023 0:20;1;91;2;0;143.29;20;0;4;30;1;PARITYRATE;NULL;0;NULL;NULL;NULL;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 23:55;1;92;1;0;93.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3297;NULL;NULL
2;26;19/12/2023;21/12/2023;23/11/2023 23:40;1;91;2;0;210.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;3301;NULL;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 23:04;1;92;1;0;119.00;0;0;2;30;0;NULL;NULL;1;NULL;NULL;NULL;NULL
4;36;29/12/2023;02/01/2024;23/11/2023 22:30;1;91;2;0;779.00;17;0;2;NULL;1;PARITYRATE;NULL;0;107;;;NULL
1;23;16/12/2023;17/12/2023;23/11/2023 21:40;1;90;2;0;159.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
3;3;26/11/2023;29/11/2023;23/11/2023 21:20;1;91;1;0;259.34;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3260;NULL;NULL
4;7;30/11/2023;04/12/2023;23/11/2023 20:47;1;94;1;0;484.12;17;0;3;30;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
2;26;19/12/2023;21/12/2023;23/11/2023 20:05;1;92;3;0;204.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;5;28/11/2023;29/11/2023;23/11/2023 19:58;1;94;1;0;110.00;0;0;3;30;0;NULL;NULL;0;205;3305;NULL;NULL
5;24;17/12/2023;22/12/2023;23/11/2023 19:55;1;93;2;0;402.50;17;0;3;30;1;PARITYRATE;NULL;0;107;NULL;NULL;NULL
5;24;17/12/2023;22/12/2023;23/11/2023 19:55;1;91;2;0;367.50;17;0;3;30;1;PARITYRATE;NULL;1;107;NULL;NULL;NULL
1;9;02/12/2023;03/12/2023;23/11/2023 19:47;1;94;2;0;153.30;17;0;3;30;1;PARITYRATE;NULL;0;205;3312;NULL;NULL
1;22;15/12/2023;16/12/2023;23/11/2023 19:20;1;93;2;0;143.65;17;0;3;NULL;1;PARITYRATE;NULL;0;107;NULL;NULL;NULL
2;38;31/12/2023;02/01/2024;23/11/2023 19:20;1;91;2;0;359.00;17;0;2;NULL;1;PARITYRATE;NULL;0;176;;;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 18:59;1;92;1;0;94.00;0;0;3;30;0;NULL;NULL;0;205;3264;NULL;NULL
1;1;24/11/2023;25/11/2023;23/11/2023 18:45;1;91;1;0;129.29;17;0;3;30;1;PARITYRATE;NULL;0;205;3255;NULL;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 18:15;1;92;1;0;93.80;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3284;NULL;NULL
2;0;23/11/2023;25/11/2023;23/11/2023 18:15;1;94;2;0;310.25;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3298;NULL;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 17:31;1;94;1;0;110.00;0;0;3;30;0;NULL;NULL;0;10;NULL;NULL;NULL
1;23;16/12/2023;17/12/2023;23/11/2023 17:15;1;90;1;0;159.00;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;19;12/12/2023;13/12/2023;23/11/2023 16:50;1;92;3;0;77.00;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
4;4;27/11/2023;01/12/2023;23/11/2023 16:47;1;94;1;0;442.70;17;0;3;NULL;1;PARITYRATE;NULL;0;10;NULL;NULL;NULL
1;6;29/11/2023;30/11/2023;23/11/2023 16:45;1;94;1;0;155.49;17;0;3;NULL;1;PARITYRATE;NULL;0;205;3264;NULL;NULL
1;5;28/11/2023;29/11/2023;23/11/2023 16:35;1;92;1;0;100.80;17;0;2;NULL;1;PARITYRATE;NULL;0;107;;;NULL
1;34;27/12/2023;28/12/2023;23/11/2023 16:35;1;91;1;1;134.10;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 16:30;1;91;1;0;90.30;17;0;3;NULL;1;PARITYRATE;NULL;0;155;NULL;NULL;NULL
1;0;23/11/2023;24/11/2023;23/11/2023 16:25;1;91;2;0;90.30;17;0;3;NULL;1;PARITYRATE;NULL;0;237;NULL;NULL;NULL
4;19;12/12/2023;16/12/2023;23/11/2023 16:10;1;91;2;0;415.10;17;0;3;NULL;1;PARITYRATE;NULL;0;107;;;NULL
1;34;27/12/2023;28/12/2023;23/11/2023 16:05;1;91;1;1;134.10;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
2;0;23/11/2023;25/11/2023;23/11/2023 15:55;1;94;2;0;233.60;20;0;3;NULL;1;PARITYRATE;NULL;0;231;NULL;NULL;NULL
2;33;26/12/2023;28/12/2023;23/11/2023 15:40;1;91;1;1;286.20;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
1;19;12/12/2023;13/12/2023;23/11/2023 15:25;1;91;1;0;85.50;17;0;2;NULL;1;PARITYRATE;NULL;0;205;;;NULL
